address,authority,latitude,longitude
13933 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99708536,31.06991494
15159 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00009995,31.06897659
15112 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99908444,31.07017507
13911 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99881718,31.06872252
15137 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00001395,31.07008931
13927 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99832983,31.07039012
15158 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99998243,31.06892039
15080 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99942359,31.06801637
15155 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99963511,31.06872929
13934 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99719833,31.06971883
15168 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99956296,31.06952292
13869 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00060468,31.06831933
13960 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99648537,31.06921269
13870 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00049716,31.06826106
15166 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99979046,31.06960987
15148 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99925569,31.06940105
13874 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00008155,31.06805552
13932 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99727688,31.06998974
15157 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-17.99987009,31.06886644
15138 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99992666,31.07021111
15161 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00034207,31.06909893
15106 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99891688,31.06967393
13871 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0003889,31.068208
15162 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99992134,31.06918729
13901 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99773671,31.0679242
15131 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00022168,31.06935026
15147 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99921381,31.06953287
15103 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99902922,31.06931551
15134 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00010816,31.0697112
13941 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99777198,31.06904383
13904 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99737315,31.06853455
13909 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99854693,31.06878797
13913 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99863712,31.06850009
13924 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99847841,31.06968528
15108 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99884494,31.069899
15133 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00014454,31.06959466
15140 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99963486,31.07013264
13896 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99884691,31.06790362
13922 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99858763,31.06933269
13877 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9997491,31.0678901
13936 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99729906,31.06937468
13905 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99770395,31.06849766
15074 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00007726,31.06833203
15165 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99982226,31.06951311
15129 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00038921,31.06955982
13876 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99986631,31.06794788
13902 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99753816,31.06806621
15117 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99968253,31.07039824
13923 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9985339,31.0695058
15113 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99920346,31.07022059
15153 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99941453,31.06881225
13910 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99876126,31.06889842
15144 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99911266,31.0699183
13952 ZENG 4 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99713855,31.06842582
15146 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99917945,31.06964115
15116 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99956258,31.07035361
15156 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99976246,31.06881523
13873 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00018261,31.06810536
13930 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99763537,31.07012691
15124 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.000204,31.07013656
13931 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99745255,31.07005651
13894 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99904674,31.06805111
13888 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99912045,31.06758934
15097 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99923921,31.06864649
13958 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99681111,31.06962117
13890 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99882278,31.06745768
13943 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99766533,31.06939549
13954 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99702575,31.06889303
13940 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99782267,31.06887675
13937 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99734729,31.06920959
15135 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00007173,31.06982752
15071 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00039445,31.06848352
15110 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99878611,31.07012175
NULL,CHITUNGWIZA MUNICIPALITY,-17.9989542,31.0703469
15096 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99927664,31.06852959
15136 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00003495,31.06994226
15171 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99966483,31.06920821
15127 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0003145,31.06979188
13939 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.997469,31.06884742
13946 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99799588,31.06993731
15090 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99985693,31.06860125
15083 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00056786,31.06899796
15076 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99987021,31.06823325
15104 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99898622,31.06945108
15092 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9996298,31.06849086
13903 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99746348,31.06822814
13959 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99674959,31.06981596
15102 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9990663,31.06919863
13925 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99842491,31.06985986
15170 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99962901,31.06931788
15085 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00042408,31.06887867
13921 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99863794,31.06916509
15093 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99951549,31.0684365
15118 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99980128,31.07044342
15141 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99950477,31.07008484
15100 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99913599,31.06897696
13908 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9983319,31.06871045
13895 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.9990877,31.06792766
15075 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99997517,31.06828365
13906 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99790498,31.06855655
15128 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00035194,31.06967552
15115 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99943195,31.07030566
13887 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99928585,31.06765951
15160 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00021399,31.06903283
13885 ZENGEZA 3,CHITUNGWIZA MUNICIPALITY,-17.9995381,31.06778402
13880 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99986823,31.07091235
15151 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99936099,31.06906341
13916 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99818895,31.06816196
15120 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00005189,31.07059384
13891 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99868915,31.06742895
13955 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99697105,31.06907742
13912 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99888542,31.06849938
13953 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-17.99707467,31.06872634
15282 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00378322,31.07118605
15246 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0038229,31.07191229
15277 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00334,31.07107202
15255 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00322139,31.07230532
15228 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00122461,31.07027715
15214 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00119436,31.0696598
15261 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00245169,31.07200089
15386 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00219942,31.07014426
15374 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00269879,31.06958005
15284 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00364811,31.07126415
15275 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00307423,31.07111027
15251 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00185723,31.07009766
15345 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00237167,31.0708816
15186 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00098352,31.06884572
15326 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0028426,31.07035045
15249 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00390313,31.07230865
15343 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00255301,31.07051312
15196 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00189494,31.0689345
15305 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00358103,31.07181304
15249 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0017565,31.0703892
15266 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0023523,31.07159601
15205 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0015851,31.06904152
15235 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00054546,31.07019633
15301 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00341564,31.07217068
15188 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00106245,31.06860394
15331 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00317847,31.06971741
15365 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00213323,31.07078134
15322 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00299079,31.07068037
15256 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0031002,31.07225899
15271 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00255225,31.0709475
15294 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00253819,31.0718191
15226 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00149711,31.07038341
15363 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00202077,31.07089689
15289 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00298065,31.07136414
15337 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0029459,31.0697581
15274 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00294166,31.0711407
15218 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00180921,31.06946338
15220 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00173673,31.06968839
15350 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00206723,31.0715203
15348 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00216581,31.07126542
15316 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00363438,31.07014078
15276 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00347838,31.07105
15306 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00356227,31.07169042
15211 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00109456,31.06931333
15202 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00191438,31.06920189
15183 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00086279,31.06922113
15385 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00224841,31.07001301
15241 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00115469,31.07050263
15231 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00088809,31.07014623
15207 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00132327,31.0688819
15264 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00220808,31.07184064
15209 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00116932,31.06906937
15198 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00211556,31.06904093
15250 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00392036,31.07244416
15298 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00306059,31.07201667
15313 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00326363,31.07057627
15321 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00309316,31.07048149
15215 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00131095,31.06970481
15260 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00258859,31.07205613
15257 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00296841,31.0722094
15292 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00261162,31.07155366
15347 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00221645,31.07113217
15221 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0017011,31.0697967
15229 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00111285,31.07023389
15200 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00214916,31.06931703
15262 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00232253,31.07194567
15190 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00124434,31.0686158
15178 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00068755,31.06976948
15219 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00177271,31.06957898
15193 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0016226,31.06881909
15258 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00283921,31.07215469
15197 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0020064,31.0689882
15177 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00087841,31.06978421
15225 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00157118,31.07025436
15234 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00058044,31.07008784
15236 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00051081,31.07031142
15342 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00261595,31.07038874
15382 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00240361,31.06961793
15368 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00234395,31.07035569
15308 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00360539,31.07154914
15283 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00379148,31.07130395
15351 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00202079,31.07163958
15372 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00258186,31.06983903
15181 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00079223,31.0694389
15328 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0029788,31.07009061
15339 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00281732,31.07000723
15329 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00304472,31.06996732
15355 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00179288,31.07172229
15199 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0022307,31.06910246
15184 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0009017,31.06910085
15239 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00092886,31.07041452
15247 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00383957,31.0720482
15237 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00069729,31.07032248
15287 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0032418,31.07132842
15315 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00340814,31.07032533
15341 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0026806,31.07026471
15189 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00110299,31.06849796
15269 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00250065,31.07119194
15174 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00123581,31.06992617
15299 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00040978,31.07118737
15192 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0014517,31.06872001
15317 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00337038,31.06997109
15216 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00142409,31.06975162
15293 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00254096,31.07167814
15245 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00380849,31.07177931
15185 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00094318,31.068973
15295 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00268289,31.07187134
15182 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0008279,31.06933003
15346 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00226328,31.0709962
15336 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00301123,31.06963195
15309 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00372269,31.07153228
15206 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00147149,31.06898738
15334 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00315522,31.06936512
15175 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00111951,31.06988109
15369 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00240276,31.07022591
15358 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00169636,31.0716165
15273 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00280115,31.07110483
15297 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00293671,31.07196655
15364 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00200079,31.07073122
15314 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00333227,31.07044542
15267 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00239613,31.07146548
15323 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00265863,31.07072714
15303 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00364427,31.07215808
15290 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00281011,31.07134406
15233 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00061849,31.06998376
15272 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00266171,31.0710504
15280 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00373784,31.07096217
15381 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00245758,31.06948434
15359 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00183233,31.07142007
15213 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00102596,31.069606
15210 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00113413,31.06919315
15310 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00313635,31.07170201
15254 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00196163,31.06977766
15263 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00217343,31.07193259
15320 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00316634,31.07035661
15332 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00324592,31.06958088
15191 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00134275,31.06866842
15222 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00166589,31.06990306
15324 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0027124,31.07060823
15279 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00361224,31.07103228
15352 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00201486,31.07175169
15230 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0010022,31.07019129
15187 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00102449,31.06872029
15252 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00189161,31.06999171
15344 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00248947,31.07063626
15180 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00075712,31.06954722
15302 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00353263,31.07218348
15375 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00276089,31.06944764
15318 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0032993,31.07010213
15119 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00072243,31.06965613
15338 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00288223,31.06987981
15366 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00226333,31.07083627
15203 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00180425,31.06914837
15173 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00134854,31.06997
15227 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00134644,31.07034109
15291 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00266485,31.0713941
15281 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00376311,31.07107111
15248 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0038567,31.07218106
15333 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00331863,31.06944884
15325 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00277744,31.0704804
15356 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00166617,31.07171224
15373 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00264109,31.06971133
15291A NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0011961,31.0716809
15246 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.001634,31.0707509
15297 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0005089,31.0714127
15307A NEW ZENGEZA,CHITUNGWIZA MUNICIPALITY,-18.0007151,31.0705767
15316 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0011017,31.0710598
15253 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0019701,31.0698496
15255 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0020367,31.0696383
15300 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0000085,31.0711207
15247 NEW ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0017102,31.0705246
15223 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00163109,31.07000928
15377 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00286462,31.06919071
15335 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00308322,31.06949508
15387 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00214654,31.07027524
15204 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00169477,31.06909547
15259 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00271706,31.07210472
15378 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00261991,31.06907293
15383 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00235311,31.06974938
15285 MUCHINJIKE,CHITUNGWIZA MUNICIPALITY,-18.00351166,31.0712863
15370 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00246167,31.07009886
15288 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0031098,31.07134633
15367 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00227868,31.07049339
15330 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00310868,31.06984728
15286 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00337253,31.07131159
15304 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0036205,31.07197082
15300 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00330113,31.07211537
15265 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00229597,31.07173689
15253 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.0034522,31.07241531
15360 ZENGEZA 4,CHITUNGWIZA MUNICIPALITY,-18.00187949,31.07129391
